0.0028342829998130 -0.0015305305600378 269.9970151812655700 -29.9311008652491210 0.0505908443760402 -0.1586174138837750 0.6112398882788664  1.8847994846809200 397.5037313599661400
0.0028739693156791 -0.0014953845096107 269.9969741535871900 -29.9421625156908990 0.0567655142985792 -0.1158095790597383 0.6112399404881502  1.8847937247000728 398.6754994925560700
0.0029139282185908 -0.0014563969204914 269.9969211873332700 -29.9437424188714590 0.0676424161976164 -0.0993414640811606 0.6112400017170605  1.8847880382815931 398.9775920049278300
0.0029425584657862 -0.0014367685150958 269.9968992041255000 -29.9190873870651970 0.0799642675639523 -0.1186174793063732 0.6112400390373728  1.8847824957293771 398.3971121869601000
0.0029731867388161 -0.0014043015386029 269.9968925672126800 -29.9354212433600360 0.0763960965973071 -0.1112297642038997 0.6112400208679842  1.8847766754781903 398.5699829183071200
0.0030071654491588 -0.0013804777475528 269.9968977575972500 -29.9534725793895080 0.0775916893424582 -0.0617914630978094 0.6112400348523851  1.8847708624383384 400.0461250480315700
0.0030267930002264 -0.0013371013710412 269.9968453863551200 -29.9266294274186780 0.0564502500235061 -0.1085722907346569 0.6112398874248293  1.8847652769571057 398.6657334186086800
0.0030538646819466 -0.0013204379635967 269.9968235172688100 -29.9590605487870360 0.0735178946547952 -0.0971759135497250 0.6112400143475641  1.8847593862037695 398.9999798346970000
0.0030572554039659 -0.0012884516851789 269.9967841488251600 -29.9406648754672280 0.0821005874112228 -0.1206251050134484 0.6112400329640583  1.8847538095550103 398.1083985087987000
0.0030949576497193 -0.0012485492246736 269.9967489939793900 -29.9233310613229300 0.0760856714806828 -0.1028677625898702 0.6112399635315083  1.8847481880964796 398.7832582574197900
0.0031125896100088 -0.0012297225043186 269.9967191299709800 -29.9352073015302620 0.0710957758439743 -0.1070808512310600 0.6112399528478135  1.8847423888663828 398.6540911140732000
0.0031412144226040 -0.0012034710007780 269.9966744838312100 -29.9714641509393050 0.0583069846349214 -0.1040852302001814 0.6112399511446468  1.8847364174741137 398.6254523006314800
0.0031575094111365 -0.0011785165075225 269.9966609575362800 -29.9670583025960080 0.0732944508932016 -0.0926092789490812 0.6112400447338861  1.8847307559369695 399.0408178039164100
0.0031757482859665 -0.0011496757117607 269.9966174955666800 -29.9629083874372240 0.0468857793559445 -0.0956155255609740 0.6112398952986032  1.8847250007143510 398.8448636296881200
0.0031963862551613 -0.0011040535604361 269.9965756312983600 -29.9662649455057310 0.0561213428213167 -0.0779470065045246 0.6112399501326588  1.8847192734988474 399.2794807321732800
0.0032491132435673 -0.0010714799850192 269.9965496243414700 -29.9657862385838210 0.0307249662181145 -0.1040363708326369 0.6112398270300048  1.8847134966326848 398.3813757099684400
0.0032914264043762 -0.0010366104807506 269.9965183226258900 -29.9632028262917450 0.0327201715693604 -0.0895265089925970 0.6112398174178448  1.8847077994165538 398.9198330811036600
0.0033301132529423 -0.0010272082912978 269.9964990527748200 -29.9838720362156860 0.0450365965219065 -0.0946430525420726 0.6112399028093262  1.8847019559947649 398.8062019757892900
0.0033806403466893 -0.0009861187053199 269.9964691750384400 -29.9666683634102320 0.0394897383184294 -0.1032905024545444 0.6112398570014729  1.8846963354003259 398.4756126034904500
0.0034229300268937 -0.0009539985062908 269.9964316728769500 -29.9835905760239290 0.0568699770085543 -0.0874557254351572 0.6112399841649253  1.8846905398871845 398.9384636244731700
0.0034459902679181 -0.0009114566731630 269.9963984961153800 -30.0035001915121600 0.0634421495918270 -0.0873786729454931 0.6112400403612376  1.8846847044331181 398.9136173957888300
0.0034777844793222 -0.0008892506859075 269.9963600621407500 -30.0141314163089850 0.0543984951158622 -0.0644979020564046 0.6112400077680605  1.8846788932018352 399.6359019006016000
0.0035019403954627 -0.0008598338623565 269.9963363909431600 -30.0161051866778410 0.0708673701091158 -0.0629472063691406 0.6112401041602328  1.8846731797323986 399.5320208009891900
0.0035149198441436 -0.0008267441827356 269.9963091974073600 -30.0414012244185890 0.0490050727130356 -0.0756026129864155 0.6112400232790366  1.8846672407404552 399.1039265058531700
0.0035672435452631 -0.0007856763857161 269.9962845965162000 -30.0391521763913190 0.0085621836402041 -0.0596092375408665 0.6112397981478847  1.8846614386374840 399.5622125969567800
0.0035829127663135 -0.0007720370666691 269.9962921137159800 -30.0722091535473870 0.0004951869189716 -0.0666091680846393 0.6112398043361872  1.8846554841868399 399.2176086279901000
0.0035970458918202 -0.0007259153137026 269.9962581545845000 -30.0642375492797920 -0.0137999441921732 -0.0913298965966485 0.6112396937503971  1.8846497788675654 398.2602059737574200
0.0036449244543157 -0.0007109934331223 269.9962330928738100 -30.0585169877553930 0.0234052537305690 -0.0944239740699458 0.6112399054721877  1.8846441536731975 398.0163558993531300
0.0037069224320716 -0.0006818879377821 269.9962177233970800 -30.0536964088653560 0.0315803144704075 -0.0979991235268950 0.6112399444750601  1.8846384599511790 397.9394034733182900
0.0037315268959589 -0.0006602257114336 269.9961834900325400 -30.0629112782569940 0.0117108012339607 -0.0959152631489664 0.6112398549362291  1.8846326331228898 398.0280123799315700
0.0037557624526889 -0.0006204845200552 269.9961490740339500 -30.0750495681865860 -0.0047587731024215 -0.0722051851021842 0.6112397695060744  1.8846268057534461 398.7803996921101700
0.0037716797947089 -0.0006114865059422 269.9961312793959700 -30.0596376294884560 0.0084155788801346 -0.0768333643990107 0.6112398349550524  1.8846212019754689 398.5941040431631000
0.0038036805492480 -0.0005575899612599 269.9961265378887000 -30.0720013355896720 -0.0022414163263800 -0.0900869527479185 0.6112397701117157  1.8846153635101490 398.0929716334181900
0.0038401881814609 -0.0005199916408800 269.9961078778923100 -30.0792210531400920 0.0219262244519445 -0.0915600005955945 0.6112399123980866  1.8846096118511493 398.1200912033065200
0.0038770828578145 -0.0004989404127549 269.9960758879580000 -30.0712434688044080 0.0046948181209430 -0.0941746156551883 0.6112398099810116  1.8846038906932074 397.9849279059327500
0.0039077417804326 -0.0004783237841863 269.9960554887201700 -30.0987259475660810 -0.0139777233669477 -0.0922293322580872 0.6112397384129731  1.8845979408790032 398.0092337693132000
0.0039259968018154 -0.0004527595372581 269.9960493842884800 -30.0904812210016920 -0.0157917652280814 -0.0740290053947645 0.6112397241187570  1.8845922619247328 398.6458674089735200
0.0039551667478342 -0.0004715277210794 269.9960065476238900 -30.0886184543142900 -0.0146146553347754 -0.0755628453436168 0.6112397296362624  1.8845865407543865 398.5812299755225500
0.0039954192613213 -0.0004399480155440 269.9959890256671400 -30.0983892039045640 -0.0215601732670004 -0.1012906179393683 0.6112396880303257  1.8845807414979368 397.5917390163541000
0.0040370202618930 -0.0004284976361949 269.9959359083954400 -30.0977072340118110 -0.0402914618680167 -0.1155999888520627 0.6112395725527768  1.8845749764879920 396.9503756104787700
0.0039670759976035 -0.0010010746414911 261.0033974148711900 -29.7502625391392500 -4.7425650394500511 -0.1045651500648711 0.6112391497051022  1.8845690821818610 397.3140040835047000
0.0037815655080866 -0.0015911025659944 252.0033702386418500 -28.6602872389368740 -9.3219799068589797 -0.1074544726181841 0.6112380513658882  1.8845634386955061 397.1733859579296100
0.0035347221096960 -0.0021262658619938 243.0033528585567500 -26.8813478428600520 -13.6812619454546970 -0.0992332110295416 0.6112362268211565  1.8845579680967164 397.4582326421810300
0.0031693827385825 -0.0026493578283137 234.0033183751485000 -24.3929753633277930 -17.6704682237731240 -0.0787609395061657 0.6112338990462291  1.8845532989606490 398.2411741343746000
0.0027298798483837 -0.0030958586703324 225.0032914410281300 -21.3494710557885310 -21.2521076610382770 -0.0913296598320135 0.6112308491233687  1.8845488255014458 397.6804926076442800
0.0022289341406423 -0.0034798936386165 216.0032717905389500 -17.7885112422600320 -24.3002488067272250 -0.0635546287958170 0.6112273529791643  1.8845449675455899 398.6993164465010900
0.0017046193736894 -0.0037780085736735 207.0032552011368500 -13.7676291579400320 -26.7769853991532650 -0.0699472103818302 0.6112232296530119  1.8845419694876278 398.3717466941120100
0.0011203253811844 -0.0039851043930836 198.0032289145389100 -9.4249398880037578 -28.5942205310605860 -0.0685205743654161 0.6112188048047519  1.8845396753082919 398.5041173124301400
0.0005234305178085 -0.0040808684744101 189.0032215285790500 -4.8423500210657249 -29.6912365922697030 -0.0646728705732504 0.6112142551587843  1.8845383402408979 398.6130109143481400
-0.0000942534300548 -0.0041171744564515 180.0031813730482200 -0.1379309527540202 -30.0427676788607840 -0.0370792685103010 0.6112096669399153  1.8845379713973076 399.6693325121494800
-0.0000543277231792 -0.0041021858920687 179.9956297590246100 -0.1411294954962366 -30.0520831615875610 -0.0531980825869563 0.6112049110686203  1.8845378652874862 398.9923186172162600
-0.0000181746742756 -0.0040746872209104 179.9955911503882900 -0.1401004415250452 -30.0425080003068460 -0.0850554300502705 0.6112002850437888  1.8845378497717751 397.6206205912246200
0.0000168368049944 -0.0040348630481926 179.9955744104760000 -0.1537446281189395 -30.0540979602621480 -0.0861073811389416 0.6111955236343137  1.8845376880641649 397.4812132063198100
0.0000417503660641 -0.0040269213063600 179.9955440999074500 -0.1346312568815713 -30.0636290087266250 -0.0958160467215034 0.6111907173564402  1.8845377853169449 397.0212239389798000
0.0000619061255486 -0.0039776652125074 179.9955239848200400 -0.1510286799135604 -30.0643266168420990 -0.0966231459269100 0.6111860435909661  1.8845376165870567 396.8456192410499700
0.0001172898989074 -0.0039513740262414 179.9954944232033800 -0.1502598771001345 -30.0898008255859180 -0.0977543679230307 0.6111811524118477  1.8845375255840286 396.7855110756910300
0.0001294997464764 -0.0039345881162975 179.9954864207021200 -0.1421468117395218 -30.0905380228136290 -0.0970578716533873 0.6111764189687919  1.8845375596922405 396.7684830381898600
0.0001720660571067 -0.0039215864785293 179.9954515113623800 -0.1301406369109501 -30.0997219412039810 -0.0958807819726859 0.6111716200343154  1.8845375957906674 396.8375996951648400
0.0002056437251932 -0.0038877665971970 179.9954385226269000 -0.1196878943545441 -30.1011220287333320 -0.0769497599858857 0.6111668747488961  1.8845376535575526 397.6304054077081700
0.0002340205728302 -0.0038496891818282 179.9953920500239500 -0.1309758464465419 -30.0893752972554440 -0.0712379158217402 0.6111622962267733  1.8845375631354648 397.8609795426696100
0.0002666093844746 -0.0038398816160562 179.9953434926507900 -0.1210435042299807 -30.0951322278792720 -0.0530613805941438 0.6111575224852651  1.8845375975017709 398.5831493705439900
