-0.0645021693074541 -0.0659054013801563 89.9924653453973630 0.0550413784248773 -0.4249675842862068 -0.0983828222171063 0.6108708061700416  1.8849556056253591 396.9115851579186900
-0.0662021480058799 -0.0676287281189906 89.9924007902493340 0.0553355856699289 -0.4475492270686463 -0.0991328656647535 0.6108707718596970  1.8849556109007504 396.8622062979288800
-0.0679022493720457 -0.0693518349835251 89.9923362858925200 0.0556317801617584 -0.4707161895637248 -0.0998843885059255 0.6108707357501588  1.8849556162043615 396.8124520478546100
-0.0696024734197494 -0.0710747166825082 89.9922718323241210 0.0559298522866714 -0.4944684553895198 -0.1006374262595893 0.6108706977953896  1.8849556215363745 396.7623216591195500
-0.0713028201616094 -0.0727973679247358 89.9922074295429870 0.0562296915352764 -0.5188060072477781 -0.1013920144396922 0.6108706579493529  1.8849556268969652 396.7118143653883100
-0.0730032896090555 -0.0745197834190602 89.9921430775486610 0.0565311865027788 -0.5437288269236430 -0.1021481885547943 0.6108706161660130  1.8849556322862981 396.6609293825704900
-0.0747038817723210 -0.0762419578743982 89.9920787763413590 0.0568342248892769 -0.5692368952853837 -0.1029059841076897 0.6108705723993354  1.8849556377045242 396.6096659088228800
-0.0764045966604362 -0.0779638859997392 89.9920145259234520 0.0571386935000613 -0.5953301922841207 -0.1036654365950225 0.6108705266032883  1.8849556431517875 396.5580231245517700
-0.0781054342812182 -0.0796855625041537 89.9919503262976260 0.0574444782459171 -0.6220086969535560 -0.1044265815069131 0.6108704787318410  1.8849556486282175 396.5060001924175000
-0.0798063946412644 -0.0814069820968013 89.9918861774681740 0.0577514641434290 -0.6492723874097010 -0.1051894543265819 0.6108704287389641  1.8849556541339350 396.4535962573366400
-0.0815074777459430 -0.0831281394869385 89.9918220794401410 0.0580595353152893 -0.6771212408506036 -0.1059540905299680 0.6108703765786310  1.8849556596690513 396.4008104464859300
-0.0832086835993866 -0.0848490293839282 89.9917580322198350 0.0583685749906091 -0.7055552335560770 -0.1067205255853527 0.6108703222048157  1.8849556652336612 396.3476418693063000
-0.0849100122044825 -0.0865696464972467 89.9916940358146460 0.0586784655052320 -0.7345743408874291 -0.1074887949529868 0.6108702655714947  1.8849556708278536 396.2940896175061900
-0.0866114635628659 -0.0882899855364927 89.9916300902332010 0.0589890883020512 -0.7641785372871922 -0.1082589340847051 0.6108702066326464  1.8849556764517035 396.2401527650661700
-0.0883130376749115 -0.0900100412113953 89.9915661954852060 0.0593003239313289 -0.7943677962788499 -0.1090309784235547 0.6108701453422510  1.8849556821052760 396.1858303682431000
-0.0900147345397251 -0.0917298082318223 89.9915023515813170 0.0596120520510195 -0.8251420904665663 -0.1098049634034137 0.6108700816542910  1.8849556877886231 396.1311214655747200
-0.0917165541551359 -0.0934492813077886 89.9914385585334880 0.0599241514270951 -0.8565013915349165 -0.1105809244486218 0.6108700155227516  1.8849556935017870 396.0760250778839100
-0.0934184965176881 -0.0951684551494634 89.9913748163550760 0.0602364999338740 -0.8884456702486160 -0.1113588969735934 0.6108699469016193  1.8849556992447964 396.0205402082841000
-0.0951205616226337 -0.0968873244671804 89.9913111250602920 0.0605489745543527 -0.9209748964522498 -0.1121389163824432 0.6108698757448839  1.8849557050176697 395.9646658421836500
-0.0968227494639236 -0.0986058839714450 89.9912474846645690 0.0608614513805399 -0.9540890390700006 -0.1129210180686174 0.6108698020065371  1.8849557108204127 395.9084009472924200
-0.0985250600342000 -0.1003241283729417 89.9911838951846050 0.0611738056137942 -0.9877880661053826 -0.1137052374145043 0.6108697256405729  1.8849557166530198 395.8517444736252700
-0.1002274933247879 -0.1020420523825440 89.9911203566381910 0.0614859115651646 -1.0220719446409670 -0.1144916097910660 0.6108696466009881  1.8849557225154738 395.7946953535089800
-0.1019300493256882 -0.1037596507113219 89.9910568690443710 0.0617976426557337 -1.0569406408381157 -0.1152801705574580 0.6108695648417819  1.8849557284077445 395.7372525015885000
-0.1036327280255680 -0.1054769180705498 89.9909934324233380 0.0621088714169643 -1.0923941199367104 -0.1160709550606565 0.6108694803169567  1.8849557343297898 395.6794148148312000
-0.1053355294117542 -0.1071938491717155 89.9909300467965350 0.0624194694910483 -1.1284323462548813 -0.1168639986350770 0.6108693929805176  1.8849557402815549 395.6211811725347600
-0.1070384534702245 -0.1089104387265285 89.9908667121863740 0.0627293076312588 -1.1650552831887426 -0.1176593366021979 0.6108693027864718  1.8849557462629747 395.5625504363326300
-0.1247003729661158 -0.0923990664758231 98.9833075653758810 0.2188188410947839 -1.1766058041142378 -0.1183820528244696 0.6108692103583991  1.8849557597522464 395.5035336123436300
-0.1397816256305892 -0.0732170003067021 107.9832578803116800 0.3625154749789704 -1.1387426495325368 -0.1189642733830027 0.6108691189929687  1.8849557876957743 395.4441918649283700
-0.1517996114030509 -0.0517480385779377 116.9832171190907200 0.4795651014399844 -1.0579287988446686 -0.1194420426512419 0.6108690323511243  1.8849558282049734 395.3845867917104300
-0.1603315254012243 -0.0284475554081162 125.9831843328458100 0.5585543437554525 -0.9445658608428125 -0.1198581579961243 0.6108689534249472  1.8849558781608846 395.3247601171537400
-0.1650200906067163 -0.0038537053913208 134.9831574287348700 0.5918495300259442 -0.8119666107522867 -0.1202579930128613 0.6108688842661081  1.8849559335270212 395.2647313393763400
-0.1655942641501818 0.0214206953565756 143.9831335299348000 0.5762996485075385 -0.6750502074403286 -0.1206849877011247 0.6108688258067659  1.8849559897475150 395.2044975637929800
